book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
7660,21330,21330,2910,15,1401204864,9781401204860.0,"Bill Willingham, Mark Buckingham, Steve Leialoha, Tony Akins, Jimmy Palmiotti",2005.0,"Fables, Volume 5: The Mean Seasons","Fables, Vol. 5: The Mean Seasons",eng,4.19,17909,18221,545,120,340,2889,7435,7437,https://images.gr-assets.com/books/1327870458m/21330.jpg,https://images.gr-assets.com/books/1327870458s/21330.jpg
7662,57913,57913,813,15,440539811,9780440539810.0,"Robert Shea, Robert Anton Wilson",1975.0,The Illuminatus! Trilogy,The Illuminatus! Trilogy,eng,4.0,12444,13144,732,439,876,2427,3929,5473,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7666,7870457,7870457,11044835,11,1607062607,9781607062610.0,"John Layman, Rob Guillory",2010.0,International Flavor,"Chew, Vol. 2: International Flavor",eng,4.13,13134,13315,582,256,402,2126,5146,5385,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7667,452244,452244,440863,21,440212812,9780440212810.0,Poppy Z. Brite,1992.0,Lost Souls,Lost Souls,eng,3.89,13905,14634,626,548,1055,3173,4517,5341,https://images.gr-assets.com/books/1420793346m/452244.jpg,https://images.gr-assets.com/books/1420793346s/452244.jpg
7674,11532160,11532160,16470427,16,615487424,9780615487430.0,Jamie McGuire,2011.0,Requiem (Providence #2),"Requiem (Providence, #2)",eng,4.15,16911,17976,755,193,628,3092,6487,7576,https://images.gr-assets.com/books/1307717182m/11532160.jpg,https://images.gr-assets.com/books/1307717182s/11532160.jpg
7687,8951449,31351167,13828200,12,1453860959,9781453860950.0,Amanda Hocking,2010.0,,"Hollowland (The Hollows, #1)",eng,3.97,13847,17073,1569,416,1057,3458,5910,6232,https://images.gr-assets.com/books/1299468023m/8951449.jpg,https://images.gr-assets.com/books/1299468023s/8951449.jpg
7691,11324166,11324166,13210557,23,,,Gail Carriger,2012.0,Timeless,"Timeless (Parasol Protectorate, #5)",eng,4.12,18617,21814,2176,100,571,3968,9168,8007,https://images.gr-assets.com/books/1327890901m/11324166.jpg,https://images.gr-assets.com/books/1327890901s/11324166.jpg
7697,3665811,3665811,3709042,13,61671355,9780061671360.0,L.J. Smith,2009.0,The Secret Circle: The Captive Part II and The Power,"The Captive Part II / The Power (The Secret Circle, #2-3)",eng,4.11,16231,17148,553,218,815,3446,5116,7553,https://images.gr-assets.com/books/1341592078m/3665811.jpg,https://images.gr-assets.com/books/1341592078s/3665811.jpg
7700,7384801,7384801,7085183,32,440245273,9780440245280.0,Lara Adrian,2010.0,"Taken by Midnight (Midnight Breed, #8)","Taken by Midnight (Midnight Breed, #8)",eng,4.27,19135,20818,802,105,458,3009,7314,9932,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7718,313256,313256,2799713,30,,,Christine Feehan,2000.0,Dark challenge,"Dark Challenge (Dark, #5)",,4.23,17015,18612,355,120,556,3150,5924,8862,https://images.gr-assets.com/books/1330425767m/313256.jpg,https://images.gr-assets.com/books/1330425767s/313256.jpg
7725,9064899,9064899,13942966,19,61985880,9780061985880.0,Kiersten White,2012.0,Endlessly,"Endlessly (Paranormalcy, #3)",eng,3.99,18789,19490,1528,292,1177,4388,6202,7431,https://images.gr-assets.com/books/1320349604m/9064899.jpg,https://images.gr-assets.com/books/1320349604s/9064899.jpg
7765,16479439,16479439,10753679,28,804136572,9780804136570.0,Peter Clines,2010.0,Ex-Heroes,"Ex-Heroes (Ex-Heroes, #1)",,3.87,5354,12111,1258,163,688,2926,5119,3215,https://images.gr-assets.com/books/1360646185m/16479439.jpg,https://images.gr-assets.com/books/1360646185s/16479439.jpg
7776,12846479,12846479,13490521,37,61668125,9780061668130.0,Aprilynne Pike,2012.0,Destined,"Destined (Wings, #4)",en-US,4.19,18485,19571,1631,282,776,3200,5966,9347,https://images.gr-assets.com/books/1321454773m/12846479.jpg,https://images.gr-assets.com/books/1321454773s/12846479.jpg
7780,5148720,5148720,5215692,29,553820273,9780553820270.0,Richelle Mead,2009.0,Succubus Heat,"Succubus Heat (Georgina Kincaid, #4)",en-GB,4.19,20108,22467,848,151,625,3611,8469,9611,https://images.gr-assets.com/books/1363643447m/5148720.jpg,https://images.gr-assets.com/books/1363643447s/5148720.jpg
7786,285212,285212,276710,9,425216594,9780425216590.0,"Patricia Briggs, Eileen Wilks, Karen Chance, Sunny",2007.0,On the Prowl,"On the Prowl (Alpha & Omega, #0.5)",eng,4.05,21757,22552,1115,128,880,5153,8074,8317,https://images.gr-assets.com/books/1422192630m/285212.jpg,https://images.gr-assets.com/books/1422192630s/285212.jpg
7797,395875,395875,385372,59,61059927,9780061059930.0,L.J. Smith,1991.0,Dark Reunion,"Dark Reunion (The Vampire Diaries, #4)",eng,3.54,17056,20148,669,1005,2635,6133,5194,5181,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7799,6867952,6867952,7083417,14,316084255,9780316084250.0,"Yana Toboso, Tomo Kimura",2007.0,黒執事 II [Kuroshitsuji II],"Black Butler, Vol. 2 (Black Butler, #2)",eng,4.48,15194,15713,314,127,279,1547,3675,10085,https://images.gr-assets.com/books/1403792460m/6867952.jpg,https://images.gr-assets.com/books/1403792460s/6867952.jpg
7804,10778410,10778410,15690266,40,1611139856,9781611139850.0,"James Patterson, Jill Dembowski, Elijah Wood, Spencer Locke",2011.0,,"The Fire (Witch & Wizard, #3)",,3.87,11789,15877,840,426,1215,3838,4923,5475,https://images.gr-assets.com/books/1472948949m/10778410.jpg,https://images.gr-assets.com/books/1472948949s/10778410.jpg
7807,13616,13616,6790,31,142150331X,9781421503320.0,"Tsugumi Ohba, Takeshi Obata",2004.0,デスノート #4 (Desu Nōto) Koigokoro (恋心),"Death Note, Vol. 4: Love (Death Note, #4)",eng,4.38,16819,17860,560,67,329,2135,5595,9734,https://images.gr-assets.com/books/1432686076m/13616.jpg,https://images.gr-assets.com/books/1432686076s/13616.jpg
7817,104159,104159,1662148,57,1401360211,9781401360210.0,"Sergei Lukyanenko, Andrew Bromfield",2004.0,Сумеречный дозор,Twilight Watch (Watch #3),eng,4.11,11770,14636,460,84,414,2610,6179,5349,https://images.gr-assets.com/books/1382426338m/104159.jpg,https://images.gr-assets.com/books/1382426338s/104159.jpg
7818,4107256,4107256,4154422,28,1841497762,9781841497760.0,Kelley Armstrong,2009.0,Frostbitten,"Frostbitten (Women of the Otherworld, #10)",eng,4.29,18094,20367,774,73,356,2825,7507,9606,https://images.gr-assets.com/books/1327437513m/4107256.jpg,https://images.gr-assets.com/books/1327437513s/4107256.jpg
7819,24903031,24903031,44552981,25,451475321,9780451475330.0,J.R. Ward,2015.0,,"Blood Kiss (Black Dagger Legacy, #1)",eng,4.35,12315,17018,2022,132,323,1874,5801,8888,https://images.gr-assets.com/books/1426697749m/24903031.jpg,https://images.gr-assets.com/books/1426697749s/24903031.jpg
7834,20426917,20426917,30157568,15,006195795X,9780061957960.0,Kim Harrison,2014.0,The Witch with No Name,"The Witch With No Name (The Hollows, #13)",en-US,4.43,13513,17570,1836,92,326,1690,5269,10193,https://images.gr-assets.com/books/1398700782m/20426917.jpg,https://images.gr-assets.com/books/1398700782s/20426917.jpg
7854,2992061,2992061,1329454,17,312942303,9780312942300.0,Sherrilyn Kenyon,1996.0,Born of the Night,"Born of Night (The League, #1)",eng,4.21,11309,21996,1394,393,907,3322,6530,10844,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7857,22571699,22571699,26949988,19,425256758,9780425256760.0,Patricia Briggs,2015.0,Dead Heat,Dead Heat (Alpha & Omega #4),eng,4.27,15320,19632,1776,67,365,2610,7668,8922,https://images.gr-assets.com/books/1406232150m/22571699.jpg,https://images.gr-assets.com/books/1406232150s/22571699.jpg
7865,14744381,14744381,20393152,6,1607065967,9781607065970.0,"Robert Kirkman, Charlie Adlard",2012.0,,"The Walking Dead, Compendium 2",eng,4.53,13478,13516,769,20,77,924,4201,8294,https://images.gr-assets.com/books/1344152205m/14744381.jpg,https://images.gr-assets.com/books/1344152205s/14744381.jpg
7883,47697,47697,534309,4,811835928,9780811835920.0,"Alisa Kwitney, Neil Gaiman",2003.0,The Sandman: King of Dreams,The Sandman: King of Dreams,eng,4.61,11538,11541,30,75,142,724,2342,8258,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7904,355,355,924656,32,345316509,9780345316510.0,Robert A. Heinlein,1984.0,Job: A Comedy of Justice,Job: A Comedy of Justice,en-US,3.77,14592,14901,415,349,1295,4031,4962,4264,https://images.gr-assets.com/books/1438043968m/355.jpg,https://images.gr-assets.com/books/1438043968s/355.jpg
7906,166580,166580,160861,20,1840232048,9781840232040.0,"Neil Gaiman, Yoshitaka Amano",1999.0,The Sandman: The Dream Hunters,The Sandman: The Dream Hunters,eng,4.38,14629,16104,509,35,231,1939,5251,8648,https://images.gr-assets.com/books/1327940077m/166580.jpg,https://images.gr-assets.com/books/1327940077s/166580.jpg
7911,129523,129523,545467,52,425197956,9780425197950.0,J.D. Robb,2004.0,"Divided in Death (In Death, #18)","Divided in Death (In Death, #18)",en-US,4.32,17321,19525,559,44,215,2617,7164,9485,https://images.gr-assets.com/books/1389938707m/129523.jpg,https://images.gr-assets.com/books/1389938707s/129523.jpg
7922,8643220,8643220,13521050,9,1595144293,9781595144290.0,"Richelle Mead, Emma Vieceli, Leigh Dragoon",2011.0,Vampire Academy: The Graphic Novel,"Vampire Academy: The Graphic Novel (Vampire Academy: The Graphic Novel, #1)",,4.11,13445,13621,730,524,735,2284,3214,6864,https://images.gr-assets.com/books/1331468259m/8643220.jpg,https://images.gr-assets.com/books/1331468259s/8643220.jpg
7926,2998814,2998814,3029303,22,1416978933,9781416978930.0,Jessica Verday,2009.0,The Hollow,"The Hollow (The Hollow, #1)",eng,3.75,16734,18415,1542,1085,1846,4147,4856,6481,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7927,339026,339026,1214027,50,439670209,9780439670200.0,P.B. Kerr,2004.0,The Akhenaten Adventure,"The Akhenaten Adventure (Children of the Lamp, #1)",,3.76,15306,16363,615,407,1351,4666,5347,4592,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7933,20797535,20797535,40138964,19,,,Marcus Sakey,2014.0,A Better World,"A Better World (Brilliance Saga, #2)",eng,4.15,10702,12880,708,80,256,1965,5923,4656,https://images.gr-assets.com/books/1394856007m/20797535.jpg,https://images.gr-assets.com/books/1394856007s/20797535.jpg
7939,19090384,19090384,21910727,13,1625173431,9781625173430.0,Ilona Andrews,2012.0,Clean Sweep,"Clean Sweep (Innkeeper Chronicles, #1)",eng,4.2,16071,21035,1899,211,469,3126,8361,8868,https://images.gr-assets.com/books/1385939257m/19090384.jpg,https://images.gr-assets.com/books/1385939257s/19090384.jpg
7940,2977487,2977487,3007852,32,758216432,9780758216430.0,Richelle Mead,2008.0,Succubus Dreams ,"Succubus Dreams (Georgina Kincaid, #3)",en-US,4.14,21530,23418,1040,133,668,4303,8905,9409,https://images.gr-assets.com/books/1315977451m/2977487.jpg,https://images.gr-assets.com/books/1315977451s/2977487.jpg
7966,877752,877752,2267601,15,159532402X,9781595324020.0,"Natsuki Takaya, Alethea Nibley, Athena Nibley",2001.0,フルーツバスケット 7,"Fruits Basket, Vol. 7",en-US,4.41,16111,16304,205,126,317,2010,4165,9686,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7975,6609758,6609758,6313339,48,545142997,9780545142990.0,Rachel Ward,2008.0,Numbers,"Numbers (Numbers, #1)",eng,3.46,16717,19913,2386,1280,2720,5745,5822,4346,https://images.gr-assets.com/books/1386036562m/6609758.jpg,https://images.gr-assets.com/books/1386036562s/6609758.jpg
7976,238140,238140,6491892,50,749934409,9780749934410.0,J.D. Robb,2002.0,Reunion in Death,"Reunion in Death (In Death, #14)",eng,4.33,16688,19686,581,43,211,2550,7337,9545,https://images.gr-assets.com/books/1305123931m/238140.jpg,https://images.gr-assets.com/books/1305123931s/238140.jpg
7983,215643,215643,208772,29,042521575X,9780425215750.0,Nalini Singh,2007.0,Visions of Heat,Visions of Heat (Psy-Changeling #2),eng,4.13,22754,25542,1438,116,787,4781,9848,10010,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7996,238142,238142,230676,48,042520300X,9780425203000.0,J.D. Robb,2004.0,"Visions in Death (In Death, #19)","Visions in Death (In Death, #19)",eng,4.33,16888,18858,571,30,210,2482,6831,9305,https://images.gr-assets.com/books/1390188401m/238142.jpg,https://images.gr-assets.com/books/1390188401s/238142.jpg
8005,21457243,21457243,40771712,15,045146527X,9780451465280.0,Anne Bishop,2015.0,Vision in Silver ,"Vision in Silver (The Others, #3)",eng,4.27,15605,18756,1979,85,424,2504,6980,8763,https://images.gr-assets.com/books/1404354570m/21457243.jpg,https://images.gr-assets.com/books/1404354570s/21457243.jpg
8008,238139,238139,1269360,49,749934433,9780749934440.0,J.D. Robb,2003.0,Imitation in Death,"Imitation in Death (In Death, #17)",en-US,4.34,17318,19866,539,38,185,2572,7282,9789,https://images.gr-assets.com/books/1305124047m/238139.jpg,https://images.gr-assets.com/books/1305124047s/238139.jpg
8010,24271,24271,960,74,440229081,9780440229090.0,David Almond,1998.0,Skellig,"Skellig (Skellig, #1)",eng,3.77,13778,16437,1785,532,1402,4050,5720,4733,https://images.gr-assets.com/books/1320460285m/24271.jpg,https://images.gr-assets.com/books/1320460285s/24271.jpg
8020,28204534,28204534,49449510,13,1632156741,9781632156750.0,"Brian K. Vaughan, Cliff Chiang, Matthew Wilson",2016.0,The Paper Girls - Vol 1,"Paper Girls, Vol. 1 (Paper Girls, #1)",eng,3.87,23858,24217,2694,987,1235,5089,9546,7360,https://images.gr-assets.com/books/1458578587m/28204534.jpg,https://images.gr-assets.com/books/1458578587s/28204534.jpg
8029,20174424,20174424,28030792,20,080413717X,9780804137170.0,Robert Jackson Bennett,2014.0,City of Stairs,"City of Stairs (The Divine Cities, #1)",eng,4.13,11863,14286,1989,209,446,2103,6096,5432,https://images.gr-assets.com/books/1394545220m/20174424.jpg,https://images.gr-assets.com/books/1394545220s/20174424.jpg
8031,114701,114701,299695,23,439108381,9780439108390.0,Bruce Coville,1994.0,Into the Land of the Unicorns,"Into the Land of the Unicorns (Unicorn Chronicles, #1)",en-US,4.04,14976,15575,554,202,727,3468,4983,6195,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8040,9542259,9542259,14428619,26,349400202,9780349400200.0,J.R. Ward,2011.0,"Envy (Fallen Angels, #3)","Envy (Fallen Angels, #3)",eng,4.21,15836,18889,1134,137,515,2981,6881,8375,https://images.gr-assets.com/books/1464568467m/9542259.jpg,https://images.gr-assets.com/books/1464568467s/9542259.jpg
8050,2992069,3992020,3022533,21,749909056,9780749909060.0,Sherrilyn Kenyon,2009.0,Dream Warrior,Dream Warrior (Dream-Hunter #4; Dark-Hunter #17),eng,4.21,12404,20896,582,98,617,3608,7024,9549,https://images.gr-assets.com/books/1358132728m/2992069.jpg,https://images.gr-assets.com/books/1358132728s/2992069.jpg
8062,116445,116445,1789199,17,451460413,9780451460420.0,S.M. Stirling,2004.0,Dies the Fire ,"Dies the Fire (Emberverse, #1)",eng,3.92,11912,12931,1296,487,874,2427,4515,4628,https://images.gr-assets.com/books/1414175443m/116445.jpg,https://images.gr-assets.com/books/1414175443s/116445.jpg
8074,21324,21324,22505,12,1401210015,9781401210010.0,"Bill Willingham, Mark Buckingham, Steve Leialoha, Shawn McManus, Andrew Pepoy",2006.0,"Fables, Volume 8: Wolves","Fables, Vol. 8: Wolves",eng,4.28,15530,15795,519,91,257,2071,6051,7325,https://images.gr-assets.com/books/1375393296m/21324.jpg,https://images.gr-assets.com/books/1375393296s/21324.jpg
8076,184324,184324,3266642,20,515140880,9780515140880.0,Christine Feehan,2002.0,"Dark Demon (Carpathians, #16)","Dark Demon (Dark, #16)",eng,4.34,15915,16622,276,114,394,2240,4915,8959,https://images.gr-assets.com/books/1309288721m/184324.jpg,https://images.gr-assets.com/books/1309288721s/184324.jpg
8082,7476122,7476122,6847345,25,373210051,9780373210050.0,Rachel Vincent,2010.0,My Soul to Keep,"My Soul to Keep (Soul Screamers, #3)",eng,4.09,17033,17854,928,227,725,3530,6090,7282,https://images.gr-assets.com/books/1268059270m/7476122.jpg,https://images.gr-assets.com/books/1268059270s/7476122.jpg
8102,25337081,25337081,45073734,25,399170898,9780399170900.0,J.D. Robb,2016.0,Brotherhood in Death,"Brotherhood in Death (In Death, #42)",eng,4.35,9041,15189,1466,145,307,1726,4923,8088,https://images.gr-assets.com/books/1439226052m/25337081.jpg,https://images.gr-assets.com/books/1439226052s/25337081.jpg
8104,161656,161656,903484,38,763628115,9780763628120.0,"Liz Kessler, Sarah Gibb",2003.0,The Tail of Emily Windsnap,"The Tail of Emily Windsnap (Emily Windsnap, #1)",eng,3.89,16453,17523,1590,293,1226,4516,5604,5884,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8109,23753,23753,1789924,5,1401210821,9781401210820.0,"Neil Gaiman, Mike Dringenberg, Chris Bachalo, Michael Zulli, Kelly Jones, Charles Vess, Colleen Doran, Malcolm Jones III, Steve Parkhouse, Daniel Vozzo, Lee Loughridge, Steve Oliff, Todd Klein, Dave McKean, Sam Kieth",2006.0,"The Absolute Sandman, Volume One","The Absolute Sandman, Volume One",eng,4.65,13401,13726,476,72,128,684,2744,10098,https://images.gr-assets.com/books/1312226853m/23753.jpg,https://images.gr-assets.com/books/1312226853s/23753.jpg
8124,10365343,10365343,15268500,27,385528078,9780385528080.0,Colson Whitehead,2010.0,,Zone One,eng,3.25,12370,13845,2515,1015,2302,4488,4284,1756,https://images.gr-assets.com/books/1327888785m/10365343.jpg,https://images.gr-assets.com/books/1327888785s/10365343.jpg
8134,478657,478657,1791813,28,425210812,9780425210820.0,MaryJanice Davidson,2005.0,Undead and Unreturnable,"Undead and Unreturnable (Undead, #4)",en-US,3.89,18700,20072,531,160,958,5811,7202,5941,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8151,12157365,12157365,17128227,12,62103733,9780062103730.0,Elizabeth Norris,2012.0,Unraveling,"Unraveling (Unraveling, #1)",en-US,3.84,16361,17460,1908,649,1321,4130,5495,5865,https://images.gr-assets.com/books/1337474732m/12157365.jpg,https://images.gr-assets.com/books/1337474732s/12157365.jpg
